Date,CS A elec [kW] [ETSAB],CS B elec [kW] [ETSAB],CS C elec [kW] [ETSAB],Electricitat Total [kW] [ETSAB],Time
2023-10-25,29.876,0.752,8.116,38.744,05:30:00
2023-10-25,29.992,0.232,8.204,38.428,05:45:00
2023-10-25,30.664,0.0,7.944,38.608000000000004,06:00:00
2023-10-25,35.084,0.0,7.904,42.988,06:15:00
2023-10-25,36.736,0.096,10.004,46.836,06:30:00
2023-10-25,36.528,0.18,10.368,47.076,06:45:00
2023-10-25,41.408,30.928,11.288,83.624,07:00:00
2023-10-25,48.296,21.728,18.156,88.18,07:15:00
2023-10-25,51.584,23.94,20.316,95.84,07:30:00
2023-10-25,48.4,27.388,19.628,95.416,07:45:00
2023-10-25,49.644,21.548,19.796,90.988,08:00:00
2023-10-25,56.504,34.436,21.78,112.72,08:15:00
2023-10-25,65.344,49.628,25.556,140.528,08:30:00
2023-10-25,68.396,49.308,29.548,147.252,08:45:00
2023-10-25,88.644,56.204,30.656,175.50400000000002,09:00:00
2023-10-25,103.164,47.536,35.776,186.476,09:15:00
2023-10-25,109.404,47.72,48.92,206.04399999999998,09:30:00
2023-10-25,113.036,55.464,49.696,218.196,09:45:00
2023-10-25,113.356,48.368,48.764,210.488,10:00:00
2023-10-25,114.256,51.608,48.048,213.912,10:15:00
2023-10-25,113.672,39.148,50.048,202.868,10:30:00
2023-10-25,117.292,48.556,51.06,216.90800000000002,10:45:00
2023-10-25,118.008,39.888,53.848,211.744,11:00:00
2023-10-25,119.088,50.204,55.12,224.41199999999998,11:15:00
2023-10-25,123.976,40.548,60.156,224.68,11:30:00
2023-10-25,122.18,50.18,56.212,228.572,11:45:00
2023-10-25,122.78,50.384,54.356,227.52,12:00:00
2023-10-25,121.196,43.084,55.94,220.22,12:15:00
2023-10-25,120.244,52.9,57.988,231.132,12:30:00
2023-10-25,125.2,50.808,58.144,234.152,12:45:00
2023-10-25,125.068,48.056,58.612,231.736,13:00:00
2023-10-25,117.168,56.74,57.204,231.11200000000002,13:15:00
2023-10-25,119.904,48.468,58.8,227.172,13:30:00
2023-10-25,124.112,57.98,59.768,241.85999999999999,13:45:00
2023-10-25,125.916,53.844,60.528,240.288,14:00:00
2023-10-25,116.688,50.072,61.144,227.904,14:15:00
2023-10-25,116.108,59.712,62.752,238.572,14:30:00
2023-10-25,117.38,49.752,57.34,224.472,14:45:00
2023-10-25,116.636,52.384,56.796,225.816,15:00:00
2023-10-25,112.84,56.74,52.804,222.38400000000001,15:15:00
2023-10-25,115.74,48.484,58.556,222.78,15:30:00
2023-10-25,114.78,58.968,64.384,238.132,15:45:00
2023-10-25,119.556,51.388,67.64,238.584,16:00:00
2023-10-25,109.668,51.352,68.208,229.228,16:15:00
2023-10-25,109.784,58.276,70.632,238.692,16:30:00
2023-10-25,112.668,49.736,69.18,231.584,16:45:00
2023-10-25,118.716,50.836,74.704,244.25599999999997,17:00:00
2023-10-25,117.796,55.456,69.26,242.512,17:15:00
2023-10-25,116.792,54.048,68.892,239.732,17:30:00
2023-10-25,114.988,47.54,69.18,231.708,17:45:00
2023-10-25,117.412,53.76,69.044,240.216,18:00:00
2023-10-25,115.876,57.764,67.044,240.684,18:15:00
2023-10-25,114.132,45.98,84.892,245.004,18:30:00
2023-10-25,109.196,50.584,82.496,242.276,18:45:00
2023-10-25,109.24,56.564,83.248,249.052,19:00:00
2023-10-25,111.64,54.656,82.928,249.224,19:15:00
2023-10-25,111.436,60.812,80.268,252.51600000000002,19:30:00
2023-10-25,110.392,62.792,76.236,249.42000000000002,19:45:00
2023-10-25,107.768,54.216,71.872,233.856,20:00:00
2023-10-25,104.444,60.336,71.328,236.108,20:15:00
2023-10-25,101.916,60.604,64.22,226.74,20:30:00
2023-10-25,98.884,30.836,46.032,175.752,20:45:00
2023-10-25,95.096,24.988,35.284,155.368,21:00:00
2023-10-25,82.96,25.128,26.804,134.892,21:15:00
2023-10-25,75.352,24.632,23.964,123.94800000000001,21:30:00
2023-10-25,70.2,20.692,21.632,112.524,21:45:00
2023-10-25,41.864,0.004,15.144,57.012,22:00:00
2023-10-25,38.14,0.004,12.872,51.016,22:15:00
2023-10-25,36.292,0.128,13.06,49.480000000000004,22:30:00
2023-10-25,36.784,0.18,12.0,48.964,22:45:00
2023-10-25,36.224,0.176,11.792,48.19199999999999,23:00:00
2023-10-25,33.22,1.196,9.336,43.751999999999995,23:15:00
2023-10-25,32.176,0.372,8.9,41.448,23:30:00
2023-10-25,32.004,0.008,8.848,40.86,23:45:00
2023-10-26,32.156,0.144,8.184,40.483999999999995,00:00:00
2023-10-26,31.964,0.012,7.912,39.888,00:15:00
2023-10-26,30.712,0.168,8.016,38.896,00:30:00
2023-10-26,31.204,0.168,7.92,39.292,00:45:00
2023-10-26,31.384,0.18,7.708,39.272,01:00:00
2023-10-26,31.108,1.38,7.7,40.188,01:15:00
2023-10-26,31.416,0.312,7.608,39.336,01:30:00
2023-10-26,31.592,0.008,7.696,39.296,01:45:00
2023-10-26,31.072,0.004,7.772,38.848,02:00:00
2023-10-26,31.3,0.036,7.976,39.312,02:15:00
2023-10-26,31.96,0.172,7.984,40.116,02:30:00
2023-10-26,30.348,0.2,7.8,38.348,02:45:00
2023-10-26,30.46,1.384,7.644,39.488,03:00:00
2023-10-26,30.9,0.172,7.596,38.668,03:15:00
2023-10-26,31.388,0.044,7.64,39.072,03:30:00
2023-10-26,31.296,0.004,7.672,38.972,03:45:00
2023-10-26,30.988,0.032,7.88,38.9,04:00:00
2023-10-26,31.624,0.084,7.9,39.608,04:15:00
2023-10-26,30.528,0.196,7.88,38.604,04:30:00
2023-10-26,30.744,1.328,7.868,39.94,04:45:00
2023-10-26,31.528,0.244,7.92,39.692,05:00:00
2023-10-26,30.132,0.172,7.784,38.088,05:15:00
2023-10-26,30.632,0.012,7.792,38.436,05:30:00
2023-10-26,31.764,0.004,7.884,39.652,05:45:00
2023-10-26,31.7,0.004,8.38,40.084,06:00:00
2023-10-26,32.048,0.128,9.436,41.612,06:15:00
2023-10-26,36.012,1.428,11.176,48.616,06:30:00
2023-10-26,40.04,0.192,10.424,50.656,06:45:00
2023-10-26,41.3,34.632,11.456,87.38799999999999,07:00:00
2023-10-26,46.464,22.316,18.06,86.84,07:15:00
2023-10-26,50.448,32.864,19.724,103.036,07:30:00
2023-10-26,50.608,22.524,20.792,93.924,07:45:00
2023-10-26,51.788,28.58,21.66,102.02799999999999,08:00:00
2023-10-26,54.632,24.852,21.576,101.06,08:15:00
2023-10-26,65.792,46.168,25.688,137.648,08:30:00
2023-10-26,68.252,53.656,29.104,151.012,08:45:00
2023-10-26,74.808,52.352,28.352,155.512,09:00:00
2023-10-26,85.864,56.912,33.924,176.7,09:15:00
2023-10-26,95.892,61.52,51.552,208.964,09:30:00
2023-10-26,97.244,60.544,48.424,206.212,09:45:00
2023-10-26,102.052,54.332,44.848,201.232,10:00:00
2023-10-26,103.564,71.876,44.84,220.28,10:15:00
2023-10-26,105.096,65.16,47.84,218.096,10:30:00
2023-10-26,104.176,62.164,49.508,215.848,10:45:00
2023-10-26,105.616,62.308,50.392,218.316,11:00:00
2023-10-26,106.516,69.52,49.156,225.192,11:15:00
2023-10-26,111.748,59.856,53.052,224.656,11:30:00
2023-10-26,108.84,73.064,55.268,237.172,11:45:00
2023-10-26,108.628,62.2,53.68,224.508,12:00:00
2023-10-26,108.008,71.556,57.364,236.928,12:15:00
2023-10-26,105.052,68.244,62.588,235.88400000000001,12:30:00
2023-10-26,100.652,65.136,66.564,232.35199999999998,12:45:00
2023-10-26,101.144,67.696,67.58,236.42000000000002,13:00:00
2023-10-26,98.868,71.484,68.812,239.164,13:15:00
2023-10-26,97.836,67.796,73.332,238.964,13:30:00
2023-10-26,93.968,76.684,72.668,243.32,13:45:00
2023-10-26,94.576,61.072,71.988,227.636,14:00:00
2023-10-26,88.416,70.984,74.56,233.95999999999998,14:15:00
2023-10-26,87.888,66.104,73.672,227.664,14:30:00
2023-10-26,88.92,56.54,64.08,209.54,14:45:00
2023-10-26,85.372,61.352,63.196,209.92,15:00:00
2023-10-26,86.36,62.072,63.704,212.136,15:15:00
2023-10-26,87.872,65.352,69.084,222.308,15:30:00
2023-10-26,88.28,56.26,79.928,224.468,15:45:00
2023-10-26,89.124,68.312,75.328,232.764,16:00:00
2023-10-26,81.552,57.608,71.532,210.692,16:15:00
2023-10-26,77.684,68.54,71.524,217.748,16:30:00
2023-10-26,78.768,70.708,68.028,217.50400000000002,16:45:00
2023-10-26,77.192,68.34,68.112,213.644,17:00:00
2023-10-26,79.42,58.316,71.392,209.128,17:15:00
2023-10-26,83.008,69.204,86.844,239.05599999999998,17:30:00
2023-10-26,82.624,60.304,82.812,225.74,17:45:00
2023-10-26,89.244,69.256,81.16,239.66,18:00:00
2023-10-26,85.376,58.372,77.852,221.60000000000002,18:15:00
2023-10-26,90.748,62.26,79.964,232.972,18:30:00
2023-10-26,90.02,64.416,80.608,235.04399999999998,18:45:00
2023-10-26,87.2,59.296,77.544,224.04,19:00:00
2023-10-26,86.008,68.908,74.772,229.688,19:15:00
2023-10-26,83.904,62.056,81.556,227.516,19:30:00
2023-10-26,81.108,73.62,85.364,240.092,19:45:00
2023-10-26,78.988,66.204,87.28,232.47199999999998,20:00:00
2023-10-26,71.404,68.928,86.312,226.644,20:15:00
2023-10-26,70.14,62.92,86.744,219.804,20:30:00
2023-10-26,69.628,56.088,83.46,209.176,20:45:00
2023-10-26,61.864,19.868,75.316,157.048,21:00:00
2023-10-26,53.248,14.72,65.02,132.988,21:15:00
2023-10-26,50.688,13.756,56.032,120.476,21:30:00
2023-10-26,45.548,6.696,58.632,110.876,21:45:00
2023-10-26,41.812,0.296,56.576,98.684,22:00:00
2023-10-26,41.78,0.836,43.192,85.80799999999999,22:15:00
2023-10-26,42.168,0.0,37.16,79.328,22:30:00
2023-10-26,42.024,0.0,32.972,74.99600000000001,22:45:00
2023-10-26,40.652,0.0,32.816,73.468,23:00:00
2023-10-26,41.876,0.16,27.988,70.024,23:15:00
2023-10-26,39.808,1.064,25.22,66.092,23:30:00
2023-10-26,40.076,2.152,22.392,64.62,23:45:00
2023-10-27,36.976,0.0,19.716,56.692,00:00:00
2023-10-27,31.92,0.004,15.572,47.496,00:15:00
2023-10-27,31.112,0.0,16.808,47.92,00:30:00
2023-10-27,31.08,1.244,15.972,48.296,00:45:00
2023-10-27,31.076,0.0,14.564,45.64,01:00:00
2023-10-27,29.672,0.12,15.792,45.584,01:15:00
2023-10-27,30.648,0.0,15.564,46.212,01:30:00
2023-10-27,30.516,0.0,14.084,44.599999999999994,01:45:00
2023-10-27,30.852,0.836,13.74,45.428,02:00:00
2023-10-27,30.392,0.312,15.016,45.72,02:15:00
2023-10-27,29.696,0.0,14.508,44.204,02:30:00
2023-10-27,31.124,0.0,15.364,46.488,02:45:00
2023-10-27,30.944,0.0,16.328,47.272,03:00:00
2023-10-27,30.928,0.0,13.396,44.324,03:15:00
2023-10-27,30.156,0.568,14.368,45.092,03:30:00
2023-10-27,30.06,0.508,13.576,44.144,03:45:00
2023-10-27,30.172,0.0,14.48,44.652,04:00:00
2023-10-27,31.692,0.004,15.016,46.712,04:15:00
2023-10-27,31.192,0.0,14.744,45.936,04:30:00
2023-10-27,30.008,0.0,15.256,45.263999999999996,04:45:00
2023-10-27,30.3,0.0,14.052,44.352000000000004,05:00:00
2023-10-27,29.984,0.0,14.3,44.284000000000006,05:15:00
2023-10-27,29.82,0.0,13.492,43.312,05:30:00
2023-10-27,30.556,1.104,13.512,45.172,05:45:00
2023-10-27,29.988,0.0,14.016,44.004,06:00:00
2023-10-27,31.396,0.004,14.768,46.168,06:15:00
2023-10-27,34.728,0.0,16.612,51.34,06:30:00
2023-10-27,36.8,0.272,16.396,53.467999999999996,06:45:00
2023-10-27,42.988,29.324,20.34,92.652,07:00:00
2023-10-27,45.696,21.948,26.428,94.072,07:15:00
2023-10-27,45.668,30.34,28.06,104.068,07:30:00
2023-10-27,48.064,21.98,32.352,102.396,07:45:00
2023-10-27,48.32,27.56,31.308,107.188,08:00:00
2023-10-27,52.656,26.608,31.328,110.592,08:15:00
2023-10-27,55.556,52.68,30.104,138.34,08:30:00
2023-10-27,67.4,53.016,36.376,156.792,08:45:00
2023-10-27,90.916,48.416,40.604,179.93599999999998,09:00:00
2023-10-27,101.436,60.748,36.916,199.1,09:15:00
2023-10-27,110.828,48.612,48.504,207.94400000000002,09:30:00
2023-10-27,110.436,61.336,51.04,222.812,09:45:00
2023-10-27,111.484,51.4,53.704,216.588,10:00:00
2023-10-27,107.516,55.728,61.432,224.67600000000002,10:15:00
2023-10-27,111.932,59.648,64.756,236.336,10:30:00
2023-10-27,114.884,49.02,63.624,227.52800000000002,10:45:00
2023-10-27,111.696,58.324,65.588,235.608,11:00:00
2023-10-27,119.236,56.54,61.26,237.036,11:15:00
2023-10-27,117.692,51.672,64.444,233.808,11:30:00
2023-10-27,121.072,58.116,61.54,240.728,11:45:00
2023-10-27,122.536,57.744,57.324,237.60399999999998,12:00:00
2023-10-27,120.844,52.92,59.024,232.788,12:15:00
2023-10-27,124.08,57.128,65.564,246.772,12:30:00
2023-10-27,125.864,61.436,65.604,252.904,12:45:00
2023-10-27,118.656,63.756,66.216,248.628,13:00:00
2023-10-27,121.016,58.1,67.244,246.36,13:15:00
2023-10-27,117.452,61.076,72.272,250.8,13:30:00
2023-10-27,115.88,67.448,74.14,257.46799999999996,13:45:00
2023-10-27,111.888,59.316,75.188,246.392,14:00:00
2023-10-27,111.036,71.664,74.88,257.58,14:15:00
2023-10-27,111.544,58.648,66.768,236.96,14:30:00
2023-10-27,103.424,71.648,57.984,233.056,14:45:00
2023-10-27,100.448,61.656,42.684,204.78799999999998,15:00:00
2023-10-27,100.188,72.584,36.004,208.776,15:15:00
2023-10-27,95.064,59.2,40.724,194.988,15:30:00
2023-10-27,98.34,70.496,42.804,211.64,15:45:00
2023-10-27,99.576,60.864,42.928,203.368,16:00:00
2023-10-27,91.128,69.144,44.984,205.256,16:15:00
2023-10-27,96.12,63.792,43.108,203.02,16:30:00
2023-10-27,96.536,59.232,45.68,201.448,16:45:00
2023-10-27,95.328,73.728,45.724,214.78,17:00:00
2023-10-27,94.628,58.032,44.244,196.904,17:15:00
2023-10-27,94.572,65.344,41.792,201.708,17:30:00
2023-10-27,94.988,66.804,44.496,206.288,17:45:00
2023-10-27,93.916,59.26,48.916,202.09199999999998,18:00:00
2023-10-27,93.36,67.596,48.092,209.048,18:15:00
2023-10-27,93.324,60.848,49.996,204.168,18:30:00
2023-10-27,94.052,62.98,47.752,204.784,18:45:00
2023-10-27,99.744,66.128,46.328,212.2,19:00:00
2023-10-27,101.156,57.792,50.104,209.05200000000002,19:15:00
2023-10-27,96.28,63.292,48.268,207.84,19:30:00
2023-10-27,96.968,63.96,50.332,211.26,19:45:00
2023-10-27,96.168,54.844,45.224,196.236,20:00:00
2023-10-27,95.388,70.1,43.256,208.744,20:15:00
2023-10-27,93.36,55.904,44.672,193.936,20:30:00
2023-10-27,90.852,43.8,43.072,177.724,20:45:00
2023-10-27,87.028,18.156,36.508,141.692,21:00:00
2023-10-27,84.288,21.716,25.072,131.076,21:15:00
2023-10-27,83.008,16.132,16.612,115.752,21:30:00
2023-10-27,77.444,0.004,12.48,89.928,21:45:00
2023-10-27,58.024,0.0,9.616,67.64,22:00:00
2023-10-27,54.692,0.0,9.884,64.576,22:15:00
2023-10-27,54.008,0.0,9.508,63.516000000000005,22:30:00
2023-10-27,53.492,0.0,9.144,62.635999999999996,22:45:00
2023-10-27,53.612,0.284,9.028,62.92400000000001,23:00:00
2023-10-27,54.384,0.0,8.6,62.984,23:15:00
2023-10-27,52.004,0.0,9.02,61.024,23:30:00
2023-10-27,47.668,0.0,8.78,56.448,23:45:00
2023-10-28,33.508,0.0,8.08,41.588,00:00:00
2023-10-28,31.644,0.0,7.836,39.48,00:15:00
2023-10-28,30.444,0.88,7.688,39.012,00:30:00
2023-10-28,31.844,0.42,7.36,39.624,00:45:00
2023-10-28,30.632,0.008,5.004,35.644,01:00:00
2023-10-28,31.048,0.0,5.1,36.147999999999996,01:15:00
2023-10-28,30.872,0.0,5.372,36.244,01:30:00
2023-10-28,30.536,0.088,5.24,35.864000000000004,01:45:00
2023-10-28,30.368,0.964,4.964,36.296,02:00:00
2023-10-28,29.8,0.0,4.988,34.788000000000004,02:15:00
2023-10-28,29.432,0.0,5.204,34.635999999999996,02:30:00
2023-10-28,30.676,0.0,4.804,35.48,02:45:00
2023-10-28,31.06,0.0,5.168,36.228,03:00:00
2023-10-28,29.62,0.0,5.028,34.648,03:15:00
2023-10-28,30.448,0.0,5.288,35.736000000000004,03:30:00
2023-10-28,29.956,1.328,5.0,36.284,03:45:00
2023-10-28,29.332,0.0,4.904,34.236000000000004,04:00:00
2023-10-28,29.36,0.0,4.94,34.3,04:15:00
2023-10-28,28.94,0.0,5.064,34.004000000000005,04:30:00
2023-10-28,28.876,0.008,4.956,33.84,04:45:00
2023-10-28,29.6,0.0,4.972,34.572,05:00:00
2023-10-28,29.14,0.0,5.332,34.472,05:15:00
2023-10-28,29.64,0.0,5.04,34.68,05:30:00
2023-10-28,28.136,0.0,4.804,32.94,05:45:00
2023-10-28,29.396,0.0,4.784,34.18,06:00:00
2023-10-28,29.44,0.0,4.864,34.304,06:15:00
2023-10-28,29.444,0.0,4.532,33.976,06:30:00
2023-10-28,29.58,1.28,4.372,35.232,06:45:00
2023-10-28,30.208,0.0,5.128,35.336,07:00:00
2023-10-28,29.644,0.0,6.5,36.144,07:15:00
2023-10-28,29.864,0.0,5.08,34.944,07:30:00
2023-10-28,31.036,0.0,4.852,35.888000000000005,07:45:00
2023-10-28,30.032,0.096,4.764,34.892,08:00:00
2023-10-28,29.192,0.06,5.004,34.256,08:15:00
2023-10-28,29.76,0.0,4.316,34.076,08:30:00
2023-10-28,29.424,0.004,5.064,34.492,08:45:00
2023-10-28,29.772,0.0,4.612,34.384,09:00:00
2023-10-28,30.26,0.0,4.904,35.164,09:15:00
2023-10-28,29.684,0.0,4.852,34.536,09:30:00
2023-10-28,29.792,0.96,13.152,43.903999999999996,09:45:00
2023-10-28,29.808,0.292,16.2,46.3,10:00:00
2023-10-28,29.784,0.0,16.052,45.836,10:15:00
2023-10-28,30.368,0.0,15.448,45.816,10:30:00
2023-10-28,29.232,0.0,15.52,44.751999999999995,10:45:00
2023-10-28,29.76,0.0,15.584,45.344,11:00:00
2023-10-28,30.904,0.0,16.756,47.66,11:15:00
2023-10-28,30.6,0.264,16.896,47.760000000000005,11:30:00
2023-10-28,29.964,1.436,17.136,48.536,11:45:00
2023-10-28,29.864,0.0,16.992,46.856,12:00:00
2023-10-28,31.632,0.0,16.856,48.488,12:15:00
2023-10-28,30.416,0.988,16.644,48.048,12:30:00
2023-10-28,30.532,0.264,17.388,48.184,12:45:00
2023-10-28,31.776,0.0,16.872,48.647999999999996,13:00:00
2023-10-28,30.44,0.0,16.912,47.352000000000004,13:15:00
2023-10-28,31.984,0.0,17.02,49.004000000000005,13:30:00
2023-10-28,32.308,0.0,17.228,49.536,13:45:00
2023-10-28,29.492,0.0,17.556,47.048,14:00:00
2023-10-28,25.652,0.008,17.84,43.5,14:15:00
2023-10-28,26.112,0.0,18.212,44.324,14:30:00
2023-10-28,24.952,0.0,17.396,42.348,14:45:00
2023-10-28,27.292,0.0,18.544,45.836,15:00:00
2023-10-28,26.484,1.2,18.4,46.084,15:15:00
2023-10-28,26.004,0.0,17.76,43.764,15:30:00
2023-10-28,25.04,0.0,17.2,42.239999999999995,15:45:00
2023-10-28,25.608,0.0,17.336,42.944,16:00:00
2023-10-28,26.652,0.008,17.796,44.456,16:15:00
2023-10-28,24.612,0.0,17.54,42.152,16:30:00
2023-10-28,25.696,0.0,17.344,43.040000000000006,16:45:00
2023-10-28,25.072,0.0,17.888,42.96,17:00:00
2023-10-28,25.32,0.0,17.788,43.108000000000004,17:15:00
2023-10-28,25.392,0.0,18.08,43.471999999999994,17:30:00
2023-10-28,27.932,0.384,17.876,46.192,17:45:00
2023-10-28,30.02,0.832,18.656,49.507999999999996,18:00:00
2023-10-28,29.516,0.008,18.148,47.672,18:15:00
2023-10-28,31.524,0.0,17.18,48.704,18:30:00
2023-10-28,31.356,0.0,17.388,48.744,18:45:00
2023-10-28,31.248,0.0,19.088,50.336,19:00:00
2023-10-28,32.4,0.0,18.34,50.739999999999995,19:15:00
2023-10-28,32.508,0.0,18.332,50.84,19:30:00
2023-10-28,32.22,0.0,18.556,50.775999999999996,19:45:00
2023-10-28,33.96,1.316,19.596,54.872,20:00:00
2023-10-28,33.06,0.008,18.428,51.496,20:15:00
2023-10-28,31.832,0.0,18.196,50.028000000000006,20:30:00
2023-10-28,32.936,0.0,17.78,50.716,20:45:00
2023-10-28,31.748,0.156,17.144,49.048,21:00:00
2023-10-28,32.996,1.856,18.24,53.092,21:15:00
2023-10-28,32.96,0.0,17.072,50.032,21:30:00
2023-10-28,31.644,1.044,16.996,49.684,21:45:00
2023-10-28,32.224,0.216,17.176,49.616,22:00:00
2023-10-28,31.856,0.0,17.06,48.916,22:15:00
2023-10-28,30.832,0.276,15.876,46.984,22:30:00
2023-10-28,31.18,0.0,6.828,38.008,22:45:00
2023-10-28,31.46,0.0,4.916,36.376000000000005,23:00:00
2023-10-28,31.788,0.0,4.884,36.672,23:15:00
2023-10-28,30.756,0.0,4.916,35.672,23:30:00
2023-10-28,30.316,1.48,4.992,36.788,23:45:00
2023-10-29,31.38,0.008,5.008,36.396,00:00:00
2023-10-29,30.464,0.0,4.988,35.452,00:15:00
2023-10-29,29.636,0.0,5.016,34.652,00:30:00
2023-10-29,30.368,0.0,5.02,35.388,00:45:00
2023-10-29,30.548,0.0,4.956,35.504,01:00:00
2023-10-29,30.384,0.0,5.12,35.504,01:15:00
2023-10-29,30.12,0.208,5.196,35.524,01:30:00
2023-10-29,30.236,1.024,5.02,36.28,01:45:00
2023-10-29,30.14,0.656,5.096,35.892,02:00:00
2023-10-29,29.572,0.0,5.172,34.744,02:15:00
2023-10-29,30.272,0.0,5.02,35.292,02:30:00
2023-10-29,30.412,0.0,5.52,35.932,02:45:00
2023-10-29,30.064,0.0,6.356,36.42,02:00:00
2023-10-29,29.832,0.308,5.412,35.552,02:15:00
2023-10-29,30.592,0.964,5.22,36.775999999999996,02:30:00
2023-10-29,31.432,0.004,5.096,36.532,02:45:00
2023-10-29,30.38,0.34,5.032,35.751999999999995,03:00:00
2023-10-29,29.872,0.864,5.144,35.88,03:15:00
2023-10-29,29.972,0.0,5.16,35.132000000000005,03:30:00
2023-10-29,29.16,0.008,4.852,34.02,03:45:00
2023-10-29,30.012,0.0,4.844,34.856,04:00:00
2023-10-29,29.612,0.0,5.124,34.736,04:15:00
2023-10-29,29.66,0.0,5.22,34.88,04:30:00
2023-10-29,28.716,0.712,5.112,34.54,04:45:00
2023-10-29,30.164,1.536,5.176,36.876000000000005,05:00:00
2023-10-29,29.54,0.0,4.972,34.512,05:15:00
2023-10-29,30.18,0.0,4.872,35.052,05:30:00
2023-10-29,31.012,0.004,4.932,35.948,05:45:00
2023-10-29,30.72,0.0,5.028,35.748,06:00:00
2023-10-29,30.952,0.0,5.028,35.980000000000004,06:15:00
2023-10-29,30.18,1.268,4.96,36.408,06:30:00
2023-10-29,29.92,0.22,4.808,34.948,06:45:00
2023-10-29,30.236,0.0,4.912,35.148,07:00:00
2023-10-29,30.304,0.0,4.928,35.232,07:15:00
2023-10-29,31.56,0.008,5.072,36.64,07:30:00
2023-10-29,29.812,0.0,5.164,34.976,07:45:00
2023-10-29,29.776,0.0,5.544,35.32,08:00:00
2023-10-29,30.484,1.232,5.264,36.980000000000004,08:15:00
2023-10-29,31.448,0.0,5.604,37.052,08:30:00
2023-10-29,31.94,0.0,17.716,49.656000000000006,08:45:00
2023-10-29,29.576,0.0,16.46,46.036,09:00:00
2023-10-29,30.236,0.0,16.18,46.416,09:15:00
2023-10-29,30.476,0.004,16.1,46.58,09:30:00
2023-10-29,30.66,0.0,16.288,46.948,09:45:00
2023-10-29,31.076,1.268,16.456,48.8,10:00:00
2023-10-29,30.708,0.576,16.348,47.632,10:15:00
2023-10-29,30.444,0.0,17.228,47.672,10:30:00
2023-10-29,30.068,0.0,17.596,47.664,10:45:00
2023-10-29,31.536,0.0,17.872,49.408,11:00:00
2023-10-29,31.796,0.004,17.028,48.828,11:15:00
2023-10-29,30.92,1.176,16.92,49.016000000000005,11:30:00
2023-10-29,30.384,0.112,17.316,47.812,11:45:00
2023-10-29,31.296,0.0,17.492,48.788,12:00:00
2023-10-29,30.184,0.0,18.008,48.192,12:15:00
2023-10-29,30.42,0.0,18.564,48.984,12:30:00
2023-10-29,31.356,0.0,18.016,49.372,12:45:00
2023-10-29,30.452,0.704,17.924,49.08,13:00:00
2023-10-29,27.744,0.544,17.86,46.147999999999996,13:15:00
2023-10-29,29.22,0.76,19.076,49.056,13:30:00
2023-10-29,29.172,0.0,18.208,47.379999999999995,13:45:00
2023-10-29,30.82,0.0,18.404,49.224000000000004,14:00:00
2023-10-29,30.56,0.0,18.192,48.751999999999995,14:15:00
2023-10-29,28.544,0.732,18.844,48.120000000000005,14:30:00
2023-10-29,26.416,1.64,18.328,46.384,14:45:00
2023-10-29,31.108,0.0,18.196,49.304,15:00:00
2023-10-29,32.108,0.004,18.708,50.81999999999999,15:15:00
2023-10-29,30.448,0.0,18.444,48.891999999999996,15:30:00
2023-10-29,31.392,0.0,18.648,50.04,15:45:00
2023-10-29,31.944,1.3,18.156,51.4,16:00:00
2023-10-29,31.288,0.476,18.052,49.816,16:15:00
2023-10-29,30.472,0.0,18.792,49.264,16:30:00
2023-10-29,30.668,0.0,19.036,49.704,16:45:00
2023-10-29,31.852,0.004,19.52,51.376000000000005,17:00:00
2023-10-29,31.684,0.252,20.524,52.46,17:15:00
2023-10-29,32.04,1.04,20.904,53.983999999999995,17:30:00
2023-10-29,31.776,0.0,21.476,53.251999999999995,17:45:00
2023-10-29,31.648,0.0,21.38,53.028,18:00:00
2023-10-29,31.74,0.0,20.32,52.06,18:15:00
2023-10-29,31.828,0.252,21.204,53.284,18:30:00
2023-10-29,32.344,1.208,20.284,53.836,18:45:00
2023-10-29,32.696,0.004,20.504,53.204,19:00:00
2023-10-29,32.296,0.0,19.784,52.08,19:15:00
2023-10-29,32.92,0.0,20.948,53.868,19:30:00
2023-10-29,31.536,0.0,22.52,54.056,19:45:00
2023-10-29,31.844,0.852,19.996,52.692,20:00:00
2023-10-29,30.94,0.336,18.1,49.376000000000005,20:15:00
2023-10-29,32.016,0.0,18.136,50.152,20:30:00
2023-10-29,32.088,0.0,18.064,50.152,20:45:00
2023-10-29,31.604,1.112,17.36,50.076,21:00:00
2023-10-29,32.328,0.012,17.2,49.540000000000006,21:15:00
2023-10-29,31.452,1.264,17.28,49.996,21:30:00
2023-10-29,31.152,0.0,11.204,42.356,21:45:00
2023-10-29,30.46,0.0,6.98,37.44,22:00:00
2023-10-29,31.484,0.0,5.808,37.292,22:15:00
2023-10-29,31.196,0.0,4.9,36.096000000000004,22:30:00
2023-10-29,30.708,1.2,4.888,36.796,22:45:00
2023-10-29,31.24,0.0,4.996,36.236,23:00:00
2023-10-29,29.424,0.704,4.984,35.112,23:15:00
2023-10-29,30.32,0.0,5.052,35.372,23:30:00
2023-10-29,29.784,0.0,5.16,34.944,23:45:00
2023-10-30,29.916,1.196,4.98,36.092,00:00:00
2023-10-30,30.24,0.0,4.828,35.068,00:15:00
2023-10-30,29.268,1.36,4.868,35.496,00:30:00
2023-10-30,30.028,0.024,4.92,34.972,00:45:00
2023-10-30,29.764,0.0,4.98,34.744,01:00:00
