,Date,Aula,Humidity,min_humidity,max_humidity,planta,festiu,day_of_week,is_weekend,hour_of_day
18812,2023-02-23 20:00:00,A-13,47.0,30,60,1,False,3,False,20
18824,2023-02-24 08:00:00,A-13,35.5,30,60,1,False,4,False,8
18825,2023-02-24 09:00:00,A-13,38.5,30,60,1,False,4,False,9
18826,2023-02-24 10:00:00,A-13,38.5,30,60,1,False,4,False,10
18827,2023-02-24 11:00:00,A-13,36.5,30,60,1,False,4,False,11
18828,2023-02-24 12:00:00,A-13,35.5,30,60,1,False,4,False,12
18829,2023-02-24 13:00:00,A-13,34.0,30,60,1,False,4,False,13
18830,2023-02-24 14:00:00,A-13,32.5,30,60,1,False,4,False,14
18831,2023-02-24 15:00:00,A-13,32.0,30,60,1,False,4,False,15
18832,2023-02-24 16:00:00,A-13,32.5,30,60,1,False,4,False,16
18833,2023-02-24 17:00:00,A-13,33.0,30,60,1,False,4,False,17
18834,2023-02-24 18:00:00,A-13,34.5,30,60,1,False,4,False,18
18835,2023-02-24 19:00:00,A-13,34.0,30,60,1,False,4,False,19
18836,2023-02-24 20:00:00,A-13,33.5,30,60,1,False,4,False,20
18896,2023-02-27 08:00:00,A-13,38.0,30,60,1,False,0,False,8
18897,2023-02-27 09:00:00,A-13,38.5,30,60,1,False,0,False,9
18898,2023-02-27 10:00:00,A-13,37.5,30,60,1,False,0,False,10
18899,2023-02-27 11:00:00,A-13,35.5,30,60,1,False,0,False,11
18900,2023-02-27 12:00:00,A-13,29.5,30,60,1,False,0,False,12
18901,2023-02-27 13:00:00,A-13,26.5,30,60,1,False,0,False,13
18902,2023-02-27 14:00:00,A-13,26.5,30,60,1,False,0,False,14
18903,2023-02-27 15:00:00,A-13,28.0,30,60,1,False,0,False,15
18904,2023-02-27 16:00:00,A-13,29.0,30,60,1,False,0,False,16
18905,2023-02-27 17:00:00,A-13,29.0,30,60,1,False,0,False,17
18906,2023-02-27 18:00:00,A-13,31.0,30,60,1,False,0,False,18
18907,2023-02-27 19:00:00,A-13,32.0,30,60,1,False,0,False,19
18908,2023-02-27 20:00:00,A-13,30.5,30,60,1,False,0,False,20
18920,2023-02-28 08:00:00,A-13,25.0,30,60,1,False,1,False,8
18921,2023-02-28 09:00:00,A-13,26.0,30,60,1,False,1,False,9
18922,2023-02-28 10:00:00,A-13,26.0,30,60,1,False,1,False,10
18923,2023-02-28 11:00:00,A-13,27.0,30,60,1,False,1,False,11
18924,2023-02-28 12:00:00,A-13,27.0,30,60,1,False,1,False,12
18925,2023-02-28 13:00:00,A-13,26.0,30,60,1,False,1,False,13
18926,2023-02-28 14:00:00,A-13,26.5,30,60,1,False,1,False,14
18927,2023-02-28 15:00:00,A-13,29.5,30,60,1,False,1,False,15
18928,2023-02-28 16:00:00,A-13,30.5,30,60,1,False,1,False,16
18929,2023-02-28 17:00:00,A-13,29.5,30,60,1,False,1,False,17
18930,2023-02-28 18:00:00,A-13,30.0,30,60,1,False,1,False,18
18931,2023-02-28 19:00:00,A-13,28.5,30,60,1,False,1,False,19
18932,2023-02-28 20:00:00,A-13,26.5,30,60,1,False,1,False,20
18944,2023-03-01 08:00:00,A-13,23.5,30,60,1,False,2,False,8
18945,2023-03-01 09:00:00,A-13,25.0,30,60,1,False,2,False,9
18946,2023-03-01 10:00:00,A-13,26.5,30,60,1,False,2,False,10
18947,2023-03-01 11:00:00,A-13,28.5,30,60,1,False,2,False,11
18948,2023-03-01 12:00:00,A-13,28.0,30,60,1,False,2,False,12
18949,2023-03-01 13:00:00,A-13,25.5,30,60,1,False,2,False,13
18950,2023-03-01 14:00:00,A-13,24.5,30,60,1,False,2,False,14
18951,2023-03-01 15:00:00,A-13,24.0,30,60,1,False,2,False,15
18952,2023-03-01 16:00:00,A-13,24.0,30,60,1,False,2,False,16
18953,2023-03-01 17:00:00,A-13,24.5,30,60,1,False,2,False,17
18954,2023-03-01 18:00:00,A-13,25.0,30,60,1,False,2,False,18
18955,2023-03-01 19:00:00,A-13,26.0,30,60,1,False,2,False,19
18956,2023-03-01 20:00:00,A-13,24.5,30,60,1,False,2,False,20
18968,2023-03-02 08:00:00,A-13,28.0,30,60,1,False,3,False,8
18969,2023-03-02 09:00:00,A-13,27.5,30,60,1,False,3,False,9
18970,2023-03-02 10:00:00,A-13,26.5,30,60,1,False,3,False,10
18971,2023-03-02 11:00:00,A-13,26.0,30,60,1,False,3,False,11
18972,2023-03-02 12:00:00,A-13,29.0,30,60,1,False,3,False,12
18973,2023-03-02 13:00:00,A-13,30.0,30,60,1,False,3,False,13
18974,2023-03-02 14:00:00,A-13,28.5,30,60,1,False,3,False,14
18975,2023-03-02 15:00:00,A-13,27.5,30,60,1,False,3,False,15
18976,2023-03-02 16:00:00,A-13,26.5,30,60,1,False,3,False,16
18977,2023-03-02 17:00:00,A-13,31.0,30,60,1,False,3,False,17
18978,2023-03-02 18:00:00,A-13,28.0,30,60,1,False,3,False,18
18979,2023-03-02 19:00:00,A-13,30.0,30,60,1,False,3,False,19
18980,2023-03-02 20:00:00,A-13,27.5,30,60,1,False,3,False,20
18992,2023-03-03 08:00:00,A-13,27.5,30,60,1,False,4,False,8
18993,2023-03-03 09:00:00,A-13,30.5,30,60,1,False,4,False,9
18994,2023-03-03 10:00:00,A-13,29.5,30,60,1,False,4,False,10
18995,2023-03-03 11:00:00,A-13,27.5,30,60,1,False,4,False,11
18996,2023-03-03 12:00:00,A-13,27.0,30,60,1,False,4,False,12
18997,2023-03-03 13:00:00,A-13,27.0,30,60,1,False,4,False,13
18998,2023-03-03 14:00:00,A-13,27.0,30,60,1,False,4,False,14
18999,2023-03-03 15:00:00,A-13,28.0,30,60,1,False,4,False,15
19000,2023-03-03 16:00:00,A-13,28.5,30,60,1,False,4,False,16
19001,2023-03-03 17:00:00,A-13,29.0,30,60,1,False,4,False,17
19002,2023-03-03 18:00:00,A-13,32.0,30,60,1,False,4,False,18
19003,2023-03-03 19:00:00,A-13,33.5,30,60,1,False,4,False,19
19004,2023-03-03 20:00:00,A-13,32.5,30,60,1,False,4,False,20
19064,2023-03-06 08:00:00,A-13,36.5,30,60,1,False,0,False,8
19065,2023-03-06 09:00:00,A-13,41.0,30,60,1,False,0,False,9
19066,2023-03-06 10:00:00,A-13,40.5,30,60,1,False,0,False,10
19067,2023-03-06 11:00:00,A-13,41.0,30,60,1,False,0,False,11
19068,2023-03-06 12:00:00,A-13,41.0,30,60,1,False,0,False,12
19069,2023-03-06 13:00:00,A-13,41.0,30,60,1,False,0,False,13
19070,2023-03-06 14:00:00,A-13,41.0,30,60,1,False,0,False,14
19071,2023-03-06 15:00:00,A-13,44.0,30,60,1,False,0,False,15
19072,2023-03-06 16:00:00,A-13,45.0,30,60,1,False,0,False,16
19073,2023-03-06 17:00:00,A-13,46.0,30,60,1,False,0,False,17
19074,2023-03-06 18:00:00,A-13,45.0,30,60,1,False,0,False,18
19075,2023-03-06 19:00:00,A-13,45.0,30,60,1,False,0,False,19
19076,2023-03-06 20:00:00,A-13,44.0,30,60,1,False,0,False,20
19088,2023-03-07 08:00:00,A-13,39.5,30,60,1,False,1,False,8
19089,2023-03-07 09:00:00,A-13,39.0,30,60,1,False,1,False,9
19090,2023-03-07 10:00:00,A-13,39.5,30,60,1,False,1,False,10
19091,2023-03-07 11:00:00,A-13,39.5,30,60,1,False,1,False,11
19092,2023-03-07 12:00:00,A-13,40.0,30,60,1,False,1,False,12
19093,2023-03-07 13:00:00,A-13,41.0,30,60,1,False,1,False,13
19094,2023-03-07 14:00:00,A-13,41.5,30,60,1,False,1,False,14
19095,2023-03-07 15:00:00,A-13,42.0,30,60,1,False,1,False,15
19096,2023-03-07 16:00:00,A-13,42.0,30,60,1,False,1,False,16
19097,2023-03-07 17:00:00,A-13,41.0,30,60,1,False,1,False,17
19098,2023-03-07 18:00:00,A-13,41.5,30,60,1,False,1,False,18
19099,2023-03-07 19:00:00,A-13,41.0,30,60,1,False,1,False,19
19100,2023-03-07 20:00:00,A-13,40.5,30,60,1,False,1,False,20
19112,2023-03-08 08:00:00,A-13,41.5,30,60,1,False,2,False,8
19113,2023-03-08 09:00:00,A-13,42.0,30,60,1,False,2,False,9
19114,2023-03-08 10:00:00,A-13,43.0,30,60,1,False,2,False,10
19115,2023-03-08 11:00:00,A-13,41.5,30,60,1,False,2,False,11
19116,2023-03-08 12:00:00,A-13,41.0,30,60,1,False,2,False,12
19117,2023-03-08 13:00:00,A-13,39.5,30,60,1,False,2,False,13
19118,2023-03-08 14:00:00,A-13,39.0,30,60,1,False,2,False,14
19119,2023-03-08 15:00:00,A-13,39.5,30,60,1,False,2,False,15
19120,2023-03-08 16:00:00,A-13,40.0,30,60,1,False,2,False,16
19121,2023-03-08 17:00:00,A-13,40.0,30,60,1,False,2,False,17
19122,2023-03-08 18:00:00,A-13,41.0,30,60,1,False,2,False,18
19123,2023-03-08 19:00:00,A-13,41.0,30,60,1,False,2,False,19
19124,2023-03-08 20:00:00,A-13,41.0,30,60,1,False,2,False,20
19136,2023-03-09 08:00:00,A-13,44.5,30,60,1,False,3,False,8
19137,2023-03-09 09:00:00,A-13,47.0,30,60,1,False,3,False,9
19138,2023-03-09 10:00:00,A-13,49.0,30,60,1,False,3,False,10
19139,2023-03-09 11:00:00,A-13,50.5,30,60,1,False,3,False,11
19140,2023-03-09 12:00:00,A-13,51.0,30,60,1,False,3,False,12
19141,2023-03-09 13:00:00,A-13,48.0,30,60,1,False,3,False,13
19142,2023-03-09 14:00:00,A-13,47.5,30,60,1,False,3,False,14
19143,2023-03-09 15:00:00,A-13,45.5,30,60,1,False,3,False,15
19144,2023-03-09 16:00:00,A-13,45.5,30,60,1,False,3,False,16
19145,2023-03-09 17:00:00,A-13,47.5,30,60,1,False,3,False,17
19146,2023-03-09 18:00:00,A-13,47.0,30,60,1,False,3,False,18
19147,2023-03-09 19:00:00,A-13,45.0,30,60,1,False,3,False,19
19148,2023-03-09 20:00:00,A-13,43.0,30,60,1,False,3,False,20
19160,2023-03-10 08:00:00,A-13,38.0,30,60,1,False,4,False,8
19161,2023-03-10 09:00:00,A-13,37.5,30,60,1,False,4,False,9
19162,2023-03-10 10:00:00,A-13,36.0,30,60,1,False,4,False,10
19163,2023-03-10 11:00:00,A-13,35.0,30,60,1,False,4,False,11
19164,2023-03-10 12:00:00,A-13,34.5,30,60,1,False,4,False,12
19165,2023-03-10 13:00:00,A-13,35.0,30,60,1,False,4,False,13
19166,2023-03-10 14:00:00,A-13,34.5,30,60,1,False,4,False,14
19167,2023-03-10 15:00:00,A-13,33.0,30,60,1,False,4,False,15
19168,2023-03-10 16:00:00,A-13,32.5,30,60,1,False,4,False,16
19169,2023-03-10 17:00:00,A-13,33.5,30,60,1,False,4,False,17
19170,2023-03-10 18:00:00,A-13,36.0,30,60,1,False,4,False,18
19171,2023-03-10 19:00:00,A-13,37.0,30,60,1,False,4,False,19
19172,2023-03-10 20:00:00,A-13,36.0,30,60,1,False,4,False,20
19232,2023-03-13 08:00:00,A-13,51.5,30,60,1,False,0,False,8
19233,2023-03-13 09:00:00,A-13,53.5,30,60,1,False,0,False,9
19234,2023-03-13 10:00:00,A-13,51.5,30,60,1,False,0,False,10
19235,2023-03-13 11:00:00,A-13,52.0,30,60,1,False,0,False,11
19236,2023-03-13 12:00:00,A-13,52.0,30,60,1,False,0,False,12
19237,2023-03-13 13:00:00,A-13,53.0,30,60,1,False,0,False,13
19238,2023-03-13 14:00:00,A-13,53.5,30,60,1,False,0,False,14
19239,2023-03-13 15:00:00,A-13,54.0,30,60,1,False,0,False,15
19240,2023-03-13 16:00:00,A-13,53.5,30,60,1,False,0,False,16
19241,2023-03-13 17:00:00,A-13,53.0,30,60,1,False,0,False,17
19242,2023-03-13 18:00:00,A-13,52.5,30,60,1,False,0,False,18
19243,2023-03-13 19:00:00,A-13,51.0,30,60,1,False,0,False,19
19244,2023-03-13 20:00:00,A-13,51.0,30,60,1,False,0,False,20
19256,2023-03-14 08:00:00,A-13,33.0,30,60,1,False,1,False,8
19257,2023-03-14 09:00:00,A-13,33.0,30,60,1,False,1,False,9
19258,2023-03-14 10:00:00,A-13,32.0,30,60,1,False,1,False,10
19259,2023-03-14 11:00:00,A-13,32.0,30,60,1,False,1,False,11
19260,2023-03-14 12:00:00,A-13,31.0,30,60,1,False,1,False,12
19261,2023-03-14 13:00:00,A-13,30.5,30,60,1,False,1,False,13
19262,2023-03-14 14:00:00,A-13,29.5,30,60,1,False,1,False,14
19263,2023-03-14 15:00:00,A-13,28.0,30,60,1,False,1,False,15
19264,2023-03-14 16:00:00,A-13,26.0,30,60,1,False,1,False,16
19265,2023-03-14 17:00:00,A-13,27.0,30,60,1,False,1,False,17
19266,2023-03-14 18:00:00,A-13,29.0,30,60,1,False,1,False,18
19267,2023-03-14 19:00:00,A-13,31.5,30,60,1,False,1,False,19
19268,2023-03-14 20:00:00,A-13,33.5,30,60,1,False,1,False,20
19280,2023-03-15 08:00:00,A-13,42.0,30,60,1,False,2,False,8
19281,2023-03-15 09:00:00,A-13,40.0,30,60,1,False,2,False,9
19282,2023-03-15 10:00:00,A-13,38.0,30,60,1,False,2,False,10
19283,2023-03-15 11:00:00,A-13,37.5,30,60,1,False,2,False,11
19284,2023-03-15 12:00:00,A-13,38.5,30,60,1,False,2,False,12
19285,2023-03-15 13:00:00,A-13,41.5,30,60,1,False,2,False,13
19286,2023-03-15 14:00:00,A-13,43.5,30,60,1,False,2,False,14
19287,2023-03-15 15:00:00,A-13,44.5,30,60,1,False,2,False,15
19288,2023-03-15 16:00:00,A-13,46.0,30,60,1,False,2,False,16
19289,2023-03-15 17:00:00,A-13,46.0,30,60,1,False,2,False,17
19290,2023-03-15 18:00:00,A-13,46.0,30,60,1,False,2,False,18
19291,2023-03-15 19:00:00,A-13,46.0,30,60,1,False,2,False,19
19292,2023-03-15 20:00:00,A-13,46.0,30,60,1,False,2,False,20
19304,2023-03-16 08:00:00,A-13,43.0,30,60,1,False,3,False,8
19305,2023-03-16 09:00:00,A-13,43.5,30,60,1,False,3,False,9
19306,2023-03-16 10:00:00,A-13,44.0,30,60,1,False,3,False,10
19307,2023-03-16 11:00:00,A-13,42.0,30,60,1,False,3,False,11
19308,2023-03-16 12:00:00,A-13,42.0,30,60,1,False,3,False,12
19309,2023-03-16 13:00:00,A-13,40.5,30,60,1,False,3,False,13
19310,2023-03-16 14:00:00,A-13,38.5,30,60,1,False,3,False,14
19311,2023-03-16 15:00:00,A-13,38.0,30,60,1,False,3,False,15
19312,2023-03-16 16:00:00,A-13,39.0,30,60,1,False,3,False,16
19313,2023-03-16 17:00:00,A-13,41.0,30,60,1,False,3,False,17
19314,2023-03-16 18:00:00,A-13,43.0,30,60,1,False,3,False,18
19315,2023-03-16 19:00:00,A-13,44.0,30,60,1,False,3,False,19
19316,2023-03-16 20:00:00,A-13,43.5,30,60,1,False,3,False,20
19328,2023-03-17 08:00:00,A-13,50.0,30,60,1,False,4,False,8
19329,2023-03-17 09:00:00,A-13,50.0,30,60,1,False,4,False,9
19330,2023-03-17 10:00:00,A-13,50.0,30,60,1,False,4,False,10
19331,2023-03-17 11:00:00,A-13,49.5,30,60,1,False,4,False,11
19332,2023-03-17 12:00:00,A-13,49.0,30,60,1,False,4,False,12
19333,2023-03-17 13:00:00,A-13,49.0,30,60,1,False,4,False,13
19334,2023-03-17 14:00:00,A-13,48.5,30,60,1,False,4,False,14
19335,2023-03-17 15:00:00,A-13,48.0,30,60,1,False,4,False,15
19336,2023-03-17 16:00:00,A-13,48.5,30,60,1,False,4,False,16
19337,2023-03-17 17:00:00,A-13,49.0,30,60,1,False,4,False,17
19338,2023-03-17 18:00:00,A-13,50.5,30,60,1,False,4,False,18
19339,2023-03-17 19:00:00,A-13,51.0,30,60,1,False,4,False,19
19340,2023-03-17 20:00:00,A-13,51.5,30,60,1,False,4,False,20
19400,2023-03-20 08:00:00,A-13,47.0,30,60,1,False,0,False,8
19401,2023-03-20 09:00:00,A-13,45.0,30,60,1,False,0,False,9
19402,2023-03-20 10:00:00,A-13,41.0,30,60,1,False,0,False,10
19403,2023-03-20 11:00:00,A-13,41.0,30,60,1,False,0,False,11
19404,2023-03-20 12:00:00,A-13,41.0,30,60,1,False,0,False,12
19405,2023-03-20 13:00:00,A-13,40.0,30,60,1,False,0,False,13
19406,2023-03-20 14:00:00,A-13,40.5,30,60,1,False,0,False,14
19407,2023-03-20 15:00:00,A-13,41.5,30,60,1,False,0,False,15
19408,2023-03-20 16:00:00,A-13,43.0,30,60,1,False,0,False,16
19409,2023-03-20 17:00:00,A-13,44.5,30,60,1,False,0,False,17
19410,2023-03-20 18:00:00,A-13,46.5,30,60,1,False,0,False,18
19411,2023-03-20 19:00:00,A-13,47.0,30,60,1,False,0,False,19
19412,2023-03-20 20:00:00,A-13,47.0,30,60,1,False,0,False,20
19424,2023-03-21 08:00:00,A-13,47.5,30,60,1,False,1,False,8
19425,2023-03-21 09:00:00,A-13,47.0,30,60,1,False,1,False,9
19426,2023-03-21 10:00:00,A-13,47.0,30,60,1,False,1,False,10
19427,2023-03-21 11:00:00,A-13,46.0,30,60,1,False,1,False,11
19428,2023-03-21 12:00:00,A-13,47.0,30,60,1,False,1,False,12
19429,2023-03-21 13:00:00,A-13,48.0,30,60,1,False,1,False,13
19430,2023-03-21 14:00:00,A-13,48.0,30,60,1,False,1,False,14
19431,2023-03-21 15:00:00,A-13,49.0,30,60,1,False,1,False,15
19432,2023-03-21 16:00:00,A-13,49.0,30,60,1,False,1,False,16
19433,2023-03-21 17:00:00,A-13,49.0,30,60,1,False,1,False,17
19434,2023-03-21 18:00:00,A-13,49.0,30,60,1,False,1,False,18
19435,2023-03-21 19:00:00,A-13,49.0,30,60,1,False,1,False,19
19436,2023-03-21 20:00:00,A-13,49.5,30,60,1,False,1,False,20
19448,2023-03-22 08:00:00,A-13,48.0,30,60,1,False,2,False,8
19449,2023-03-22 09:00:00,A-13,48.0,30,60,1,False,2,False,9
19450,2023-03-22 10:00:00,A-13,47.0,30,60,1,False,2,False,10
19451,2023-03-22 11:00:00,A-13,46.0,30,60,1,False,2,False,11
19452,2023-03-22 12:00:00,A-13,47.0,30,60,1,False,2,False,12
19453,2023-03-22 13:00:00,A-13,46.5,30,60,1,False,2,False,13
19454,2023-03-22 14:00:00,A-13,46.0,30,60,1,False,2,False,14
19455,2023-03-22 15:00:00,A-13,47.0,30,60,1,False,2,False,15
19456,2023-03-22 16:00:00,A-13,47.0,30,60,1,False,2,False,16
19457,2023-03-22 17:00:00,A-13,47.5,30,60,1,False,2,False,17
19458,2023-03-22 18:00:00,A-13,48.0,30,60,1,False,2,False,18
19459,2023-03-22 19:00:00,A-13,49.0,30,60,1,False,2,False,19
19460,2023-03-22 20:00:00,A-13,49.0,30,60,1,False,2,False,20
19472,2023-03-23 08:00:00,A-13,50.5,30,60,1,False,3,False,8
19473,2023-03-23 09:00:00,A-13,50.5,30,60,1,False,3,False,9
19474,2023-03-23 10:00:00,A-13,49.5,30,60,1,False,3,False,10
19475,2023-03-23 11:00:00,A-13,49.0,30,60,1,False,3,False,11
19476,2023-03-23 12:00:00,A-13,50.0,30,60,1,False,3,False,12
19477,2023-03-23 13:00:00,A-13,50.5,30,60,1,False,3,False,13
19478,2023-03-23 14:00:00,A-13,51.0,30,60,1,False,3,False,14
19479,2023-03-23 15:00:00,A-13,51.0,30,60,1,False,3,False,15
19480,2023-03-23 16:00:00,A-13,51.0,30,60,1,False,3,False,16
19481,2023-03-23 17:00:00,A-13,50.0,30,60,1,False,3,False,17
19482,2023-03-23 18:00:00,A-13,49.5,30,60,1,False,3,False,18
19483,2023-03-23 19:00:00,A-13,50.0,30,60,1,False,3,False,19
19484,2023-03-23 20:00:00,A-13,49.5,30,60,1,False,3,False,20
19496,2023-03-24 08:00:00,A-13,48.5,30,60,1,False,4,False,8
19497,2023-03-24 09:00:00,A-13,49.0,30,60,1,False,4,False,9
19498,2023-03-24 10:00:00,A-13,46.0,30,60,1,False,4,False,10
19499,2023-03-24 11:00:00,A-13,45.5,30,60,1,False,4,False,11
19500,2023-03-24 12:00:00,A-13,47.0,30,60,1,False,4,False,12
19501,2023-03-24 13:00:00,A-13,47.0,30,60,1,False,4,False,13
19502,2023-03-24 14:00:00,A-13,46.5,30,60,1,False,4,False,14
19503,2023-03-24 15:00:00,A-13,42.5,30,60,1,False,4,False,15
19504,2023-03-24 16:00:00,A-13,40.0,30,60,1,False,4,False,16
19505,2023-03-24 17:00:00,A-13,47.5,30,60,1,False,4,False,17
19506,2023-03-24 18:00:00,A-13,50.5,30,60,1,False,4,False,18
19507,2023-03-24 19:00:00,A-13,51.0,30,60,1,False,4,False,19
19508,2023-03-24 20:00:00,A-13,50.5,30,60,1,False,4,False,20
19567,2023-03-27 08:00:00,A-13,32.0,30,60,1,False,0,False,8
19568,2023-03-27 09:00:00,A-13,34.5,30,60,1,False,0,False,9
19569,2023-03-27 10:00:00,A-13,32.0,30,60,1,False,0,False,10
19570,2023-03-27 11:00:00,A-13,29.0,30,60,1,False,0,False,11
19571,2023-03-27 12:00:00,A-13,29.5,30,60,1,False,0,False,12
19572,2023-03-27 13:00:00,A-13,31.0,30,60,1,False,0,False,13
19573,2023-03-27 14:00:00,A-13,34.5,30,60,1,False,0,False,14
19574,2023-03-27 15:00:00,A-13,38.5,30,60,1,False,0,False,15
19575,2023-03-27 16:00:00,A-13,39.5,30,60,1,False,0,False,16
19576,2023-03-27 17:00:00,A-13,40.0,30,60,1,False,0,False,17
19577,2023-03-27 18:00:00,A-13,41.0,30,60,1,False,0,False,18
19578,2023-03-27 19:00:00,A-13,43.0,30,60,1,False,0,False,19
19579,2023-03-27 20:00:00,A-13,42.5,30,60,1,False,0,False,20
19591,2023-03-28 08:00:00,A-13,46.0,30,60,1,False,1,False,8
19592,2023-03-28 09:00:00,A-13,45.0,30,60,1,False,1,False,9
19593,2023-03-28 10:00:00,A-13,45.0,30,60,1,False,1,False,10
19594,2023-03-28 11:00:00,A-13,45.0,30,60,1,False,1,False,11
19595,2023-03-28 12:00:00,A-13,45.0,30,60,1,False,1,False,12
19596,2023-03-28 13:00:00,A-13,45.0,30,60,1,False,1,False,13
19597,2023-03-28 14:00:00,A-13,45.0,30,60,1,False,1,False,14
19598,2023-03-28 15:00:00,A-13,45.5,30,60,1,False,1,False,15
19599,2023-03-28 16:00:00,A-13,46.0,30,60,1,False,1,False,16
19600,2023-03-28 17:00:00,A-13,46.0,30,60,1,False,1,False,17
19601,2023-03-28 18:00:00,A-13,46.0,30,60,1,False,1,False,18
19602,2023-03-28 19:00:00,A-13,47.0,30,60,1,False,1,False,19
19603,2023-03-28 20:00:00,A-13,47.0,30,60,1,False,1,False,20
19615,2023-03-29 08:00:00,A-13,45.0,30,60,1,False,2,False,8
19616,2023-03-29 09:00:00,A-13,45.5,30,60,1,False,2,False,9
19617,2023-03-29 10:00:00,A-13,45.0,30,60,1,False,2,False,10
19618,2023-03-29 11:00:00,A-13,45.0,30,60,1,False,2,False,11
19619,2023-03-29 12:00:00,A-13,44.5,30,60,1,False,2,False,12
19620,2023-03-29 13:00:00,A-13,44.5,30,60,1,False,2,False,13
19621,2023-03-29 14:00:00,A-13,45.0,30,60,1,False,2,False,14
19622,2023-03-29 15:00:00,A-13,45.0,30,60,1,False,2,False,15
19623,2023-03-29 16:00:00,A-13,45.0,30,60,1,False,2,False,16
19624,2023-03-29 17:00:00,A-13,44.0,30,60,1,False,2,False,17
19625,2023-03-29 18:00:00,A-13,44.0,30,60,1,False,2,False,18
19626,2023-03-29 19:00:00,A-13,44.0,30,60,1,False,2,False,19
19627,2023-03-29 20:00:00,A-13,43.5,30,60,1,False,2,False,20
19639,2023-03-30 08:00:00,A-13,44.0,30,60,1,False,3,False,8
19640,2023-03-30 09:00:00,A-13,45.0,30,60,1,False,3,False,9
19641,2023-03-30 10:00:00,A-13,45.5,30,60,1,False,3,False,10
19642,2023-03-30 11:00:00,A-13,45.5,30,60,1,False,3,False,11
19643,2023-03-30 12:00:00,A-13,48.0,30,60,1,False,3,False,12
19644,2023-03-30 13:00:00,A-13,48.5,30,60,1,False,3,False,13
19645,2023-03-30 14:00:00,A-13,47.0,30,60,1,False,3,False,14
19646,2023-03-30 15:00:00,A-13,45.5,30,60,1,False,3,False,15
19647,2023-03-30 16:00:00,A-13,47.0,30,60,1,False,3,False,16
19648,2023-03-30 17:00:00,A-13,48.5,30,60,1,False,3,False,17
19649,2023-03-30 18:00:00,A-13,50.5,30,60,1,False,3,False,18
19650,2023-03-30 19:00:00,A-13,51.0,30,60,1,False,3,False,19
19651,2023-03-30 20:00:00,A-13,51.0,30,60,1,False,3,False,20
19663,2023-03-31 08:00:00,A-13,50.0,30,60,1,False,4,False,8
19664,2023-03-31 09:00:00,A-13,50.5,30,60,1,False,4,False,9
19665,2023-03-31 10:00:00,A-13,45.0,30,60,1,False,4,False,10
19666,2023-03-31 11:00:00,A-13,42.5,30,60,1,False,4,False,11
19667,2023-03-31 12:00:00,A-13,40.5,30,60,1,False,4,False,12
19668,2023-03-31 13:00:00,A-13,39.5,30,60,1,False,4,False,13
19669,2023-03-31 14:00:00,A-13,42.5,30,60,1,False,4,False,14
19670,2023-03-31 15:00:00,A-13,46.5,30,60,1,False,4,False,15
19671,2023-03-31 16:00:00,A-13,48.0,30,60,1,False,4,False,16
19672,2023-03-31 17:00:00,A-13,49.5,30,60,1,False,4,False,17
19673,2023-03-31 18:00:00,A-13,51.0,30,60,1,False,4,False,18
19674,2023-03-31 19:00:00,A-13,52.0,30,60,1,False,4,False,19
19675,2023-03-31 20:00:00,A-13,50.0,30,60,1,False,4,False,20
19927,2023-04-11 08:00:00,A-13,55.5,30,60,1,False,1,False,8
19928,2023-04-11 09:00:00,A-13,55.5,30,60,1,False,1,False,9
19929,2023-04-11 10:00:00,A-13,52.0,30,60,1,False,1,False,10
19930,2023-04-11 11:00:00,A-13,52.5,30,60,1,False,1,False,11
19931,2023-04-11 12:00:00,A-13,53.0,30,60,1,False,1,False,12
